ACC_ID	distance_threshold	num_clusters
Q8NG31	2.233537033324203	3
Q99717	2.693700243159955	2
Q13200	7.0022436190058475	3
Q00780	2.433846338617128	2
P20671	2.773142229758148	4
P00173	3.701452822879146	2
P09217	2.240287952540051	7
Q96PY6	0.030935416596515886	3
Q16667	1.6613842120352533	3
P19474	4.092008872322653	3
O75475	6.534264531595921	3
Q07666	4.399203974628773	3
P67809	3.348247423582046	2
Q01105	2.6963588411040544	2
P15379	0.043394569102078576	3
O08679	3.302113967142436	4
Q86Y39	0.5436703964719802	2
O94888	2.5385045958450885	3
Q969X6	0.01264911064067352	2
E9PYI1	2.4787756828763463	3
P04083	0.0	2
Q9H8M2	8.982720043220276	3
Q5THR3	2.213478084408388	4
P62330	4.217360721789436	2
P56198	1.4122517480959265	2
P62495	3.270850144330472	2
Q9UH73	0.3637891809049738	3
P49711	5.270720824099838	3
Q68FD5	2.8277519147523993	3
Q9Y2U5	1.6409009720272578	2
P85037	0.5134832032306411	3
O08623	0.0	2
O76036	1.441120397468581	2
O00231	7.683026920973892	2
P01848	9.283724190059546	2
Q9JLQ2	2.4063508016332307	4
Q6PHU5	2.749300506050071	4
Q8BHY3	2.9701191554407003	4
P11047	0.5953861396403344	3
P13051	4.653239272900257	3
Q63716	3.3098643980280116	2
Q6ZWN5	0.16742759629165072	3
Q8N884	10.583298131495948	2
Q9JIF7	2.9839657504736876	2
Q9UDY6	0.38999615382718833	3
Q8R4B8	2.677411834032276	4
Q8C4Q6	0.0	2
O95198	2.705398861535947	2
P10747	1.6918763802949672	2
Q14114	0.0	2
Q91VJ1	0.0	2
Q96AX1	2.1560725869042536	2
P47914	10.006931274758927	3
P06746	12.765618908445163	2
P13010	5.426930407196793	3
P20393	2.6473048003258333	3
Q91WD9	2.2785708240035025	2
P11712	5.030507456698448	3
Q8VC28	0.7698123147884814	2
P78368	1.5742401341599699	2
Q8CFZ4	2.3178009470583034	3
P41273	4.186510371526291	6
P35240	2.7506919735465356	2
P46783	9.98853782044704	2
Q9BSM1	2.274507079653101	4
Q9CPP6	2.2526419495262893	3
P04080	3.6873981790716757	4
Q13541	2.696036863054132	3
P54763	3.512027777482001	3
P08519	5.2853601445069796	2
Q8TCU5	1.8595956549744894	2
P55055	6.9406614658900425	2
P24046	2.1380125328274713	6
Q9Y296	2.1755985383337615	2
P52209	3.097071518790055	5
O60701	7.8828641240612995	2
Q8IUX4	4.15417943254838	5
P13747	6.732558762143429	2
P33992	2.1092258059072275	3
Q16581	1.2062239979926335	3
Q61420	2.2457008196253323	3
P02679	7.75753297863796	2
Q4FZB7	2.1842991629658544	2
P02741	9.799103466587423	2
P34896	3.305579886511734	4
Q9ESN4	3.4609782034929557	3
P17706	3.4226968958607404	3
P52503	2.6561821742575464	3
Q53GL7	1.7508761166746227	4
Q9HBI1	4.271166463564866	3
Q07523	2.881363646226141	4
Q9ULV0	2.0522114900760107	2
Q96MK3	2.948688377363103	3
P49736	4.503596610858186	2
O95405	0.2594609205402776	3
Q86UY6	2.8095349866764474	3
Q16850	4.370737913275468	3
O00763	2.9935760926281927	4
P05367	5.4229562299916	4
P26769	3.3100687475891526	3
Q8WUI4	4.198381265854952	3
Q9UI12	0.10608958478568953	2
P04642	1.8926611249971792	4
P0CB42	2.7393280003514624	3
P26358	3.672555708954961	3
P18886	3.4520662631404297	3
P28867	2.4740197950343648	5
Q96PZ2	1.731727172507263	2
P10082	2.5587783000134223	4
P53610	7.911551108401775	4
Q9P289	1.8021283311789045	9
P02749	3.815891021124869	3
Q03591	0.7981318099192825	3
Q9DBE0	0.009964993963091917	4
Q7L804	3.1544773601903957	5
Q92556	5.635004348165682	2
P09651	9.427439156588287	2
Q86UW9	0.30719358058589163	3
Q8WVM0	2.1394404706704795	3
P70375	0.012409673645990858	2
P00787	2.660471713111922	3
B5KM66	0.00959166304662551	2
P10688	2.382231971333364	3
P52788	2.3921602763830396	4
Q12996	2.788651466210864	2
Q9Y606	1.681395677781349	4
O94907	1.1962888623176515	3
Q80WL1	1.8005435290489367	2
P84090	2.182918216331468	3
O88797	0.3240941221312106	2
Q8TBK2	0.019339079605813936	2
Q9CQ48	2.8281518781172257	3
P40261	8.320127415226418	2
Q9H3R5	1.9252948881313436	4
P46020	1.4190886378360195	4
P63018	3.074971300679081	2
O95154	3.3798884731028735	4
P01724	5.593186972385951	3
Q9JJ59	1.5248238930940854	4
Q62296	4.164943989241738	3
Q9NVP2	2.413425904752142	4
O75530	8.731877710005204	3
P30926	1.6463833089532947	2
P31151	2.939983843493021	2
O75771	1.298756292733976	4
Q9UPT6	2.078219025840603	4
Q9Z270	2.781421968466249	2
O15553	3.7894572359187717	2
P51398	5.676250387554868	3
O15118	3.1381959330618145	2
Q92859	1.2819202390618596	3
P49792	8.207508528457124	2
A0FGR8	2.1980172883760494	2
Q9CW03	0.12460738340884925	3
P10828	5.5517151008006085	2
P62911	1.0805013085168795	3
Q9NRY2	1.7434947662668794	2
P31321	0.7733239174469726	4
O55060	1.02615056328457	4
Q8IZU3	1.086876209583986	4
P83876	6.121526746045613	3
P07151	3.699279883591246	2
Q9Y6M9	0.543961395689069	3
O35464	2.622755167122289	2
P01851	1.6908995306358885	6
Q9UPY8	1.7663666097387596	2
P50281	2.7244564953530963	3
Q86UY5	2.8286339459180647	2
Q96A54	0.7357624578802668	4
P14618	10.971563542710724	4
P56524	4.830292458964973	4
P10321	3.2238090909034254	4
Q96BT7	1.5324004045940474	2
P41160	3.701597103825269	2
P22894	4.979384193081277	2
P11589	1.0466124504844077	3
O15393	6.674815839624097	2
P56696	4.646546733414209	4
Q9NZU0	2.8153901477900547	3
O70435	2.1632698416540594	6
Q9WVT6	0.04160528812542941	3
Q96C03	0.06518435395092936	2
Q9P013	3.6900304372999693	3
Q9D820	2.4659559336425025	2
P40429	8.8610762990144	5
P55769	5.999114283379394	3
Q92854	2.448461557795017	2
Q92843	2.8997710967041788	3
O75695	0.009539392014169312	3
P35408	1.407596431633067	4
Q01831	0.21675546898136933	2
Q695T7	0.1252668580043652	2
P14867	5.78334330588159	4
Q9Y5K5	4.03020491783168	4
O35235	3.025091508474884	4
Q9NPJ4	0.1694874626631715	3
Q6VVX0	0.015491933384829792	2
Q9BYC5	5.7335931370546005	3
Q9H251	0.0	2
P35247	6.8873171688430395	4
Q5JVL4	0.01635033129124097	2
P03888	2.1896164036646057	3
P46063	3.359157768591067	2
P42771	0.8985977936263483	4
P04066	0.014579969587853014	4
P08235	5.9567640284155585	2
Q15628	1.5265110898069136	3
O95163	2.5268549622010363	2
Q9ULW0	2.077342292449658	2
Q9JKF6	0.0	2
P61927	9.088857474648549	4
P06850	0.021118712081942714	3
O43572	2.4349224199970294	3
P13255	5.238486885057958	6
P04090	1.418526095879654	5
Q6P179	5.063620702739504	2
Q91VS8	3.261679825751492	2
Q92838	3.4766174501826255	5
Q02790	4.033233107238962	3
Q6QLM7	2.4456675980189946	2
P07357	2.5638271270521997	4
A6NJV1	0.03266241468926223	2
Q96DI7	6.951238557491536	3
P51692	0.04922397789695587	2
Q6AXS4	2.4084509094569437	3
Q06265	1.1587672644303757	3
Q13085	3.9317193449407983	4
P56199	2.699855129269804	4
Q05397	7.976523526160348	3
Q05086	4.325828776084417	2
O00198	1.6162378616679625	6
P03952	4.237087888842734	2
P30038	3.66388286355677	4
P02549	0.0	2
O43765	3.4879139387532496	3
O60504	0.0	2
Q62645	0.007702813338860897	2
O43557	3.7316753755624417	3
Q69YH5	1.28149215660464	3
Q62735	0.023194827009486385	3
P03891	0.5439535825785136	3
O75396	0.9701637870362316	3
P57729	1.4242581007599266	3
Q8C863	0.46551333672266226	2
Q9H1A3	3.3082192339686314	2
O14775	3.257245973722791	2
O09114	1.3666390053698638	3
Q16594	6.961621167714661	3
P43268	2.960481587906398	4
Q8IYB3	0.5050346522764553	2
Q5VTH2	0.0322937411008033	3
Q9EQD0	2.4471082934762	2
Q9DCJ7	0.0184381931843657	3
Q9NV06	0.01743559577416269	3
Q9HB71	0.4378442209570421	3
P51608	3.3284868255464537	3
Q9UKA1	3.743858420823695	4
P62137	2.562755826410641	4
Q9BXC1	2.7975124664601587	2
Q9UPP1	1.0075758449045917	4
Q687X5	0.053216481182664754	3
P56393	1.566865629210112	2
Q96RT8	5.415943706529564	3
P47967	2.8503995626344505	2
P20595	0.10556705346821227	4
O95363	0.059682792447117716	2
P22830	6.915216442017909	3
P10493	0.0	2
Q91ZW2	2.463215223040282	3
P20067	2.3058710573953034	2
P84751	3.712804958575786	4
Q93077	5.792517612154049	2
Q8WXE0	0.0	2
P11672	2.27048497022112	2
Q6L8Q7	2.486198302629941	2
Q8WWA0	0.011902380714237992	3
Q96T66	0.043446518847889415	2
P55957	3.9222273015968443	2
Q04828	1.604783806260726	3
P27659	1.082295759110926	3
Q71DI3	9.817691874281811	3
Q3U2S8	4.674908031435587	2
Q9NS91	2.4610203389446603	3
Q15631	4.8490776351465215	3
Q03555	5.015249892334841	4
P07814	8.183714862452154	2
P03372	22.653790599143306	4
O95400	3.0000201962492477	3
Q8NE86	7.501618917400918	2
Q9GZM8	2.7972127377471856	3
Q13191	5.358286819058319	2
P38445	1.6966047698042204	4
Q6NXG1	3.4730744832050435	3
O60741	6.603463232779195	2
P10644	2.2111241484819435	2
P46662	3.4616570061663476	3
Q92600	4.346732346062991	4
P35520	8.00196089387733	2
P09041	1.0122693389426205	3
Q9NWF9	2.7881640016326155	2
Q9CQC3	0.025534290669607412	2
P04214	2.463813439907061	2
P18507	4.169533144810189	3
Q9BYJ9	5.254210054169259	2
Q8NBJ9	0.004242640687119437	2
Q07869	7.843055135592059	2
Q03426	0.9104339624596616	2
Q4KUS2	2.4361699448109113	2
Q8IY81	0.05740105358249936	2
Q93092	1.0056778808346136	3
O43252	4.421308473636241	2
Q6PDJ1	2.452387815986697	2
P09215	4.073430418901392	2
P39905	2.9220610021010853	2
Q02083	2.795149912112729	5
Q61830	0.03332666599986664	2
Q5FVI6	2.7560196272367667	2
P01872	2.9034447299716244	2
O75843	0.705449537509951	3
P49675	2.4663760189124986	2
Q61193	0.0	2
Q9BZL1	3.3230798192111615	2
P01738	3.309004079779896	2
P08684	10.971378776762572	2
P23771	2.420374981724542	3
Q6P1X5	5.4255252959928315	3
Q15020	3.9361715408979574	2
Q9Y303	2.0006971285029627	2
Q13285	3.0282801938302555	3
Q9NZK5	0.009273618495495572	3
Q96SI1	3.889636339639376	4
P78348	2.989013765492383	4
O60508	3.921164390152902	2
P29973	3.402045173222347	4
P13995	3.919908795844972	4
P08754	4.7286916021454495	3
P84079	1.642161076143263	2
Q9H7X0	2.9230910824783636	3
Q9NVM9	2.0435868446410685	4
O95819	6.076453923537484	3
Q9H8M5	3.960303944564525	2
P97454	2.955323924716206	2
P01588	0.19291967240279062	2
O14744	5.984391789387531	2
Q9H9Q2	0.45191802353966803	3
Q9NTG7	6.890320840944901	3
O95298	0.5441972681543583	2
Q01524	2.5027906986125523	4
P06537	0.023643180835073885	2
Q16790	8.117014674259558	4
Q96A72	0.11237289115559257	3
P32241	0.10259142264341592	3
P05109	5.407831023265286	2
Q9H5X1	2.1274401627375243	3
Q14549	2.500424763915123	2
P06312	3.6435128830849117	3
Q16533	1.9784786501337863	3
Q96AT9	1.400543287442412	3
P63005	3.8508986525517392	3
P01900	5.231325926689298	2
P39061	1.7584092242706189	2
Q80XZ4	0.5288615368049152	4
P15086	2.079593710319398	2
Q92574	3.1880996478006756	4
P32455	3.6359763269306367	2
Q99626	2.5770584453636802	4
P49458	3.402218717249084	2
Q6PFY8	1.8860392360711904	2
P42260	11.32273190547959	2
Q9UDW1	0.5268288779733572	3
Q9Y324	0.01587450786638754	3
P61106	0.016613247725836278	2
O60907	3.5425709232475704	4
Q61140	0.2447856204927077	3
Q9H3M7	3.5734773475953614	3
Q9H4G4	2.199630650813904	2
Q9R1M7	2.773325281335271	3
Q8IWT1	1.661434269054447	5
Q92506	4.237559639136434	2
Q9H222	2.0609713587039256	4
Q12797	6.051888514429932	3
Q8K3J1	2.2811902258820957	3
P21695	2.654742990492241	6
P43628	1.0096108161068802	2
Q96FZ2	1.2522470243456234	4
P19827	0.011135528725660038	3
Q9Y2R2	4.614668567119537	3
P97687	0.05447131659612747	4
Q07654	0.9396186393575547	3
Q9NYV4	9.130895928831354	3
P23772	2.3641985128727594	3
Q15811	3.7938869483712123	2
P54136	2.583349124562663	4
Q9NRN7	2.5061747744321425	2
Q15762	2.5785762867649784	2
P00750	4.334157505171907	3
P16452	2.003015718319264	5
Q99640	3.592878004555486	4
L0R8F8	5.781892854047856	3
Q7KZF4	4.928809003825886	3
P07602	5.420246953697961	2
P41440	0.07497332859090622	2
P14616	0.6624038112207229	3
P67984	1.0974993739319636	3
Q9UGJ1	4.934399143142572	2
O95619	5.248306094038229	4
Q9H611	2.938168477129928	2
O75154	5.2800414748551425	2
Q9DAG9	1.6275460619161262	5
Q96QF0	5.57242511287015	3
O14807	2.7035937691046885	3
P27213	0.09745597296557396	2
Q6NZY4	3.570450104042142	2
P00751	5.942253182680384	3
P05121	6.776220374726011	2
Q8N766	1.9814685902492861	3
Q9HD23	4.8551864724495655	4
Q63584	1.1157906290613004	4
P01833	4.124417486367911	3
O00470	0.12607140833670416	2
Q86WJ1	2.083199462365522	2
P62193	0.1826836975029062	2
O60437	2.015426009557285	2
Q99720	0.08509756259608015	3
Q9QZ88	4.002050913802406	2
P12018	1.805176105412621	3
Q13510	0.026969118141558113	3
Q8CGF6	2.6580568090242163	2
Q8NB16	5.011917757667244	3
Q9NX18	2.271691880515489	2
Q03164	6.1979930622742705	2
P07379	7.531329945434779	3
Q9Y5N6	2.26286285479348	3
P20974	2.9096370220355667	2
Q13563	7.234535378054104	2
Q15181	3.291609707524066	2
O00370	2.9425569917834267	3
Q99538	5.478486435821105	3
P11859	2.258922309421021	2
Q9UJV9	2.9449217939336276	4
P14115	1.0891775460375404	3
P12272	3.5915981566380055	3
Q5T6S3	3.296454122759576	3
P97471	2.685554877488077	2
O76021	0.4810306989510478	2
P25789	11.845253379236103	3
Q6ZMT4	2.7932189539819583	4
O75891	1.4601694734706347	4
Q9Y5S2	1.0627007582912356	3
P11172	8.035061426096089	3
Q8IUN9	2.536226219257564	3
P43235	7.403899907530686	2
Q9NRA2	1.7711382167805798	3
P00558	5.221321422971239	3
Q15485	6.999981770384425	2
P09919	3.9028151164682816	2
P07360	3.711653816985476	2
Q15738	2.098677678920706	2
Q86UD5	0.646977588483558	2
Q9NWW6	5.137374323463581	3
Q9NZ71	4.822502011651311	2
Q9UBT2	3.110946249968216	3
P09603	5.617159521549958	3
Q9H1C4	2.178188237962918	2
O14672	2.7144390457944216	2
P13693	3.3623353450070588	3
O75044	2.4420716361550108	4
P01871	10.278737436554037	2
Q9UQ13	3.92597818961048	3
P05019	4.9392834211336485	2
P19838	2.689926450681527	3
P54868	0.15311433636338556	3
D3ZHH1	1.0942509306395314	4
P63142	5.513501904768586	3
P61513	9.862644862279414	3
Q5TBC7	1.4130890040457968	5
Q92871	0.03401470270338969	3
Q9UHL4	3.241716726263005	2
Q9NYY3	2.306172815251641	3
P84074	1.0355167589171193	4
Q9BX68	4.681452955843707	2
P40937	2.978442219538136	4
Q9UKD2	0.7720104960818901	3
Q9Z2H7	2.261917218662931	3
Q9NPI6	1.5476476074953318	4
P35269	6.314442430106387	3
Q8CDU5	1.336673894542318	3
Q27J81	3.120012402438527	3
P08195	4.556770181201073	3
Q14126	4.583828785342373	2
P21802	7.4669342162023415	3
O75380	0.548780162420861	3
Q99497	8.97905729406519	3
Q2M1P5	0.34752457946645077	2
Q969Q1	2.4177176494641444	4
P34152	2.185086587119981	4
Q9UBU8	4.387090501848478	3
O43739	2.2983155420121575	4
Q9BY32	3.146550564239017	4
Q9CZM2	1.081566127404629	3
Q9C0D3	4.587240402799685	3
Q68D85	2.693455695489392	4
Q3UR85	0.9318121564897095	3
Q8TD16	1.8549269004803004	3
P29762	2.1101500702603246	3
Q07440	2.5863754675537254	3
Q15427	5.902682708016343	2
O75947	2.3554247460087603	3
O35089	0.4848999896885955	3
P04179	10.31107039490103	3
O14802	1.7904889260572183	4
Q9HB90	3.8210607949147346	4
Q92759	5.438611861583099	2
Q9Y263	2.383327718706453	4
Q8IYS5	1.258195781655326	3
P80075	2.821850102326486	2
Q8WWN8	0.8297924537129653	3
P27361	1.0278509582055744	4
Q07820	10.228195329679643	4
P01579	4.08496787823386	3
O95372	2.2484850271368297	3
Q16281	4.4117864725488545	2
Q9UK05	3.5966227187932756	4
P18654	2.3926400481476526	2
Q9Y5X1	3.0138346120061814	3
P09838	5.2588071999900015	2
P62944	0.0	2
O00267	4.4435024284857825	2
P60520	2.6623849270907467	2
Q9Y2X0	1.979292297767058	2
Q05586	6.530779525160474	3
P02675	7.530098736227548	2
Q96EK5	1.4576769189364287	2
Q8N9N5	2.113157353345936	2
Q15599	0.0	2
Q9H293	1.9805839635496443	4
O14773	1.4240765428866524	2
Q96NW4	2.96459941082546	2
Q61823	2.482095125337413	3
Q64632	2.392719121301506	3
Q9UHI8	2.563053680020508	2
Q8VHW5	1.2261315279404261	2
P11802	4.196150208645321	3
P19438	4.356391977191973	3
Q9NPD8	4.004599470982953	3
O43567	1.8547631502558355	3
P28676	2.258912008055741	4
Q62897	2.8352589828796946	2
O43909	2.046785772864371	2
P55097	2.610166086669582	2
P35467	2.218492280806945	2
Q60841	2.9650334268014586	2
O43813	3.2734744078914666	4
Q08050	2.837057336983751	2
Q16539	14.4603726374243	4
O75438	0.5439535825785136	3
P53779	7.1727912438853805	2
P61353	9.2985625711746	4
Q96M98	0.40664740430490687	3
Q13620	3.453839126868203	2
O35955	0.09182592226599207	2
Q9Y2U9	4.9407995916052325	3
Q8NBL1	0.04660192385167358	3
Q9WUL5	1.2593557537652087	4
Q8N448	2.1754648426255936	2
P07607	5.2469734958990095	2
Q92621	3.4046748253932657	2
P48426	1.8361034240261396	3
O95251	1.4045016909922179	2
Q15233	4.306545044722302	2
Q61166	0.8990988775644153	4
P62937	14.010491450478098	3
Q9Y3B4	5.645081170629645	3
P12319	4.641316798308084	3
P09914	3.5177826553362834	3
Q9UKK6	2.791993393591022	4
Q60610	0.8307652650428707	4
P78352	6.040501998130759	3
Q01113	1.8405585523526447	4
Q8WYH8	2.4690629801606927	2
P52630	0.0	2
Q9H0R8	4.395647356935383	3
Q99250	0.9588503532877275	2
Q9Z1N2	2.4679916936651147	2
Q9CQJ8	2.157184331889291	3
Q00536	2.4804672946846122	2
P55210	10.874231652213243	2
Q8C0E2	2.478240080068129	3
P19447	5.128665977940221	3
O75531	7.462884935324727	3
Q9P0J0	0.5611147832663117	3
P18910	4.1870843001434705	2
P28066	11.883365274049128	3
Q9BSA4	0.0646838465151851	2
P10912	4.1671816407706554	3
Q03347	5.027619194922087	4
P08294	2.7377675211748715	2
Q9JMB8	0.6765046995980288	3
Q96PU5	3.889217080578388	3
O60927	2.6682678526214967	2
P46379	4.4360350163932045	2
Q02242	3.012441032173818	4
P25098	3.1499269152064233	5
P30084	2.453117608269119	2
P40259	2.2522377760796037	2
Q9Z1X4	2.0650539944514765	2
P54760	4.189247723587136	2
Q99836	10.450936586747838	2
P31946	5.297777006098804	2
Q9H694	3.2077998306254516	3
Q8CIX8	3.2669043450949093	2
Q8IYD8	2.4985004205452217	5
Q9UBD5	2.002612657122481	4
P20908	2.1428488047456824	2
P35070	1.2573866856973308	4
P62965	2.7595339550788127	3
P00439	4.1980069798136475	2
Q16540	7.403851022677142	3
O00429	3.673161570807749	4
P78536	5.767812290552423	2
Q14566	2.3639084789426033	3
Q15650	3.4573160333733	3
P01920	3.260595012161635	2
Q8TEK3	8.191699310084367	3
Q9NVS9	1.9344460405426451	3
P53621	0.011489125293076441	2
Q96BT3	1.4686005236031163	4
P18074	5.8256294767175145	2
Q06190	1.4528430748019554	2
Q9UBE0	3.178959354822439	3
Q8N465	2.7536376183756155	2
O94759	4.262475717263354	2
Q9UNE7	4.787995834051566	3
Q07699	2.479057761283313	3
Q9H9B1	6.20323463273345	3
P62081	10.145671007257233	2
P18527	1.767569083639755	4
Q8NEZ4	3.0281441991211535	3
Q9QY24	1.4807923554637903	2
P63000	8.206867784252616	2
Q8WZ19	1.617374106383554	2
P17252	1.6144449256977862	4
P08240	3.251265277725306	3
Q13769	1.535101846506862	4
A0AVT1	1.9338055745084612	2
P82663	6.244364071092961	3
P08581	10.16981489371909	3
P23141	7.366919446563246	4
P16220	0.9265706158034637	3
Q8TCC3	7.446228416203427	3
Q96DU3	1.8989957872517778	2
P21549	5.246484264409026	3
P33173	2.2506157305650087	2
Q13813	2.046404869284994	2
P08833	0.5252998510308959	3
P07953	2.4222033495696986	2
Q68EN5	2.493231044450678	4
P12694	1.9885307199551154	3
P50440	0.009633275663033836	2
Q9BRG1	2.596277771449379	4
P07311	2.3415993379256834	6
P01374	2.734990426899892	3
Q9NWV4	1.8336605465570774	2
Q12918	2.8443246427546813	4
Q99471	1.8321714439429517	2
P01282	1.2285344928002633	2
Q9UL03	0.356533308401894	2
P13928	2.7543719792359203	2
P31997	2.614269753384184	4
Q78EG7	3.0023324939260903	3
Q9Y6K9	4.377538643562561	2
Q8WXG8	2.7869189080416383	2
Q96B97	2.9548778560572364	4
P62891	9.668858545779674	3
Q86WV5	2.7983262259191055	2
Q14028	0.11875815761454023	3
Q13404	3.0896415521534544	3
P19099	5.777119085316307	2
Q8CG76	2.9714304187265324	2
P19490	5.2361870274129245	4
Q9H0W8	0.43099690640807786	2
P57768	3.321999964163871	2
Q6ZQF0	1.675953297099484	4
Q9UNQ0	3.8353589963121197	4
Q9Y5J7	1.8301491302424273	3
P51531	4.573079020878454	3
Q96FT9	2.28857379168774	2
Q8IWA4	2.603823872622634	4
Q05209	2.5953374736947747	3
Q9H9Q4	5.117369137291649	4
P08319	2.8284502621579546	3
O43278	2.955904509057535	2
Q15054	2.4027287957752654	5
O75496	2.2763284174207588	5
B8ZXI1	1.0745915503110939	2
P03921	2.1696142341311067	3
P04181	8.792101594198988	2
Q96DC8	2.852295121006825	4
Q3TBT3	4.578447524437894	3
Q8TEA1	2.0362832306217706	4
Q3UHR0	2.34089302441355	4
P23467	4.251883012003636	3
Q9UII6	2.5883261658995473	4
Q62651	2.4435390318143067	2
Q9NP99	2.208632193613655	2
Q9D7X3	0.0352420203734122	2
Q8R4T5	2.7605013433553456	2
Q8IWU9	1.792506036966071	6
Q02543	8.854779766311864	5
P49821	0.548780162420861	3
P70434	0.4891145060208295	2
O94868	2.2568480994812607	4
P48729	1.5113455298535485	4
P53420	2.17355867952382	2
Q9EPH0	1.9958821357986047	2
Q9BSV6	1.8893743469970676	3
P08709	12.949481044691835	2
O75223	0.1474792640791689	3
F1LW30	4.093818736612256	4
Q5TA50	4.234033530019966	2
P18031	17.05851916661454	2
P61964	12.402517776476978	3
P55084	2.743794012175364	4
Q12874	4.760124682372151	3
Q16819	2.2469860342457046	2
Q8VHK7	1.9683106111269935	3
Q13586	3.8682809947757413	3
Q8NBP7	7.858400478417062	2
P49760	3.2143220654761357	3
P00491	7.380656074751184	3
Q68D10	2.8229879560494053	2
Q63570	0.3673054587125	2
P02794	22.764496127583527	4
P48356	0.0	2
P21246	0.0	2
O14492	2.464662248666133	2
Q99JT9	0.11385145371243155	3
P68106	17.609124844987825	3
Q9H4Y5	1.3051567905587271	3
P51159	3.6719892764471957	4
Q8NHY2	2.3826402721910553	2
P18858	4.222617116264717	4
P30153	6.054912856554856	2
Q99N87	0.05627314338711377	2
Q9D752	1.758841361258376	4
Q9HD67	2.5664666801922764	3
P54727	1.7696737399525126	3
Q9UIB8	2.531787510831033	2
Q96C24	0.634901571289423	3
Q00975	0.9228841510454728	3
P56178	1.0342320822716724	3
Q6P6J0	0.01918332609325102	2
P08514	8.04325717151724	2
Q9QYY9	0.022920151250228393	2
Q96RN5	2.1710111912755017	4
Q01484	2.6861182088887783	3
Q8K3F7	3.7140414437822233	5
Q96Q11	2.7047152032703483	3
P0CG47	14.283975239901217	4
Q9NX46	5.596166371219644	4
P04798	4.697155190607564	4
P18052	1.6981794770612026	3
Q13231	5.286086713268717	2
P20702	2.795779628587766	4
Q99653	2.6216648576521733	3
Q8VBX4	2.0050087281605533	2
Q7L2Z9	2.292021485480069	4
Q9UL62	4.501393608089136	3
Q6ZSG1	3.2032918824851553	3
P17927	2.2268027727602195	4
P54987	2.5407345394590126	2
Q15828	1.6931128403004951	6
Q9BZS1	1.877594914321199	4
P46939	2.685716953733267	4
P55854	3.2335180277507267	4
P21583	3.2843117634858383	5
Q8N7H5	0.1120312456415622	2
Q9UJW3	7.003501809770632	3
P36897	7.3051783637293966	2
Q14749	0.004898979485566279	3
Q12778	3.2614068368658877	2
P29401	3.4566856911217254	3
P16333	5.771762633723486	2
P61326	4.615855304111261	2
O15541	0.16274827188022611	2
Q9ERE3	1.8836759275416777	2
Q9HAR2	2.950572514457128	3
P40336	0.27413317931253767	3
Q16548	3.7048721484504203	2
P63088	0.02747726332806799	3
Q9NQU5	0.03956429366655412	2
Q8WUA2	0.24444017673042212	2
Q7Z628	1.740055746233436	2
O60264	1.8926041114932164	3
Q9UJX6	3.689047370885152	3
Q9BXP5	2.6498245677870353	4
P49848	5.704654446777898	2
Q9H0B6	2.4393551228789896	4
Q9NRX1	2.1480987676643712	3
P51787	3.2463377079850635	2
P42227	2.0712363514909784	5
Q9BYI3	0.8919630037170823	3
P19253	1.083635419071364	3
Q64605	1.4268587876871348	2
Q9UNA4	7.012735347605496	2
Q9QZQ5	2.610531043039016	3
P07199	1.574021033541905	5
P22361	3.7306889694669	3
P16858	1.2779280473595511	4
Q91YN9	2.6074031781320914	2
P02753	4.9649032411816245	4
Q96PE7	1.3586022209267234	4
P01859	2.5761793739308345	2
Q14680	7.693285901134193	3
P17900	4.656341803270985	2
Q9NX74	3.907453281565762	2
Q9Y5W7	2.8036911493137358	3
Q8TDN6	0.020792626898334256	2
Q9NXA8	5.613178515566652	2
P63096	11.367881104951815	4
Q8WVS4	0.056964901474504614	2
Q8TDS4	4.665602067251216	3
Q9ULH1	1.4118720433051528	2
Q07157	4.182852261657965	2
Q09472	6.808389613444282	3
Q99856	2.7933678597707106	2
P10147	6.460345731745647	2
P09493	6.3651523036361715	2
P06344	2.1908369785444943	4
P30305	4.4469916048193	2
P10916	3.3591691049024224	4
Q16849	2.5518857432930893	6
Q9Y4P8	2.53989888250169	2
P19235	5.515361704932099	3
Q61743	5.993604832571652	4
Q02878	8.808435544004228	3
Q9BXJ9	2.142044458404292	3
Q13183	0.14918780110987617	3
Q8BMF8	0.03551056180912937	3
O94760	5.871976379533074	2
P08172	1.2712459215161174	3
O00482	5.001335782816053	3
Q9UGL1	0.06452939374690159	2
Q9BXJ8	1.660375509736678	3
Q01860	2.87803524995786	2
Q63HQ2	1.9929175686497682	4
P01898	2.5917640710527645	2
Q9Z1P6	2.2813660398513322	3
Q9Y259	0.640471737992828	3
P15056	11.714137824135415	3
P55145	2.500978008699797	2
P61289	2.3767800697582433	2
Q9Y3I1	2.061650309824632	2
Q9CQJ2	1.8950211080618597	3
P01635	3.2567181724726595	3
P61972	4.049572833813911	2
Q8IVT5	0.8013792101223007	3
P14902	12.81016688272846	3
P26045	4.276644930087027	3
P32238	2.5277463387561223	3
Q14790	7.232883246817103	3
O95182	0.5476632176803551	3
P18525	1.247121778172088	3
P07900	21.332807586915298	3
P35790	6.139569597463711	3
P84077	9.484139979947768	2
O89079	2.289952226575917	2
P08865	10.251998992194812	2
P61158	0.559100984238206	3
Q62940	0.0	2
P32577	2.861209344107595	3
P16422	2.827633816462096	2
P49759	7.746237695402762	3
Q04724	4.8153709142930055	3
Q96F81	0.0	2
O35298	1.6212329339190075	3
